price,bedrooms,sqft_living,floors,waterfront,view,condition,yr_built,grade
678000,3,2770,1,0,1,5,1962,8
199000,4,2030,2,0,0,3,1950,7
604000,3,1440,1,0,0,4,1957,7
268000,5,1730,1,0,0,5,1963,7
960000,5,4510,2,0,0,3,2003,10
509250,3,2100,1,0,0,4,1980,7
416000,3,1800,2,0,0,3,1987,8
190000,3,1090,1,0,0,3,1967,7
212000,3,1010,1,0,0,4,1973,7
325900,3,2040,2,0,0,3,1985,8
560000,3,2270,2,0,0,3,1996,8
275000,3,1730,2,0,0,4,1987,7
665000,4,2480,2,0,2,3,1994,8
1505000,4,3480,2,0,0,3,1926,9
375000,4,1720,1,0,0,3,1930,7
359950,3,1570,1,0,0,3,1979,7
340000,4,3527,2,0,0,3,2005,7
401000,2,840,1,0,0,4,1948,7
669000,2,1950,1,0,3,4,1952,6
638500,4,1980,2,0,0,3,2004,8
545000,2,1620,2,0,0,5,1924,7
524000,4,1980,1,0,0,3,1973,7
1610000,5,3530,2,0,0,3,2013,10
280000,2,1260,1,0,0,3,1947,6
828000,4,2120,1,0,0,4,1979,8
223000,3,1360,1,0,0,4,1984,7
1289000,4,3100,2,0,2,3,1981,9
750000,2,2370,1,0,0,3,1970,7
430000,2,1460,1,0,0,3,1947,7
711000,4,1980,1,0,0,5,1948,6
310000,4,1930,2,0,0,3,1994,8
415000,5,3700,1,0,0,3,1957,8
274900,4,1970,2,0,0,3,1987,7
525000,3,2470,2,0,0,4,1980,8
179500,3,1180,1,0,0,3,1952,7
478000,3,1280,1.5,0,0,3,1910,8
195000,3,1380,1,0,0,3,1981,7
385000,4,2740,1,0,0,3,1980,8
401000,3,2020,1,0,0,3,1969,7
522000,4,2835,2,0,0,3,2002,8
330000,4,1520,1,0,0,4,1968,7
503000,3,2190,2,0,0,3,1999,9
175000,5,1680,1,0,0,4,1979,7
963990,4,3915,2,0,0,3,2014,9
845000,5,1720,1,0,0,4,1951,8
157500,2,670,1,0,0,3,1905,5
450000,2,1790,2,0,0,3,2001,7
925000,4,2440,1,0,4,3,1950,8
600000,2,920,1,0,0,4,1938,7
709000,4,1680,1.5,0,0,3,1911,7
1385000,5,3290,2,0,0,5,1938,10
248000,3,2120,1,0,0,3,1984,7
245000,3,910,1,0,0,4,1912,6
332000,2,1000,1,0,0,4,1942,6
459950,3,2340,2,0,0,3,2002,7
425000,3,1180,2,0,2,3,1994,8
460000,3,2080,1,0,0,3,1979,8
838300,6,3760,1,0,0,3,1967,9
256000,3,1480,2,0,0,5,1995,7
864000,3,3060,2,0,0,3,1984,10
900000,4,3070,2,0,0,3,1922,9
145600,3,1170,1,0,0,3,1958,6
865000,5,2900,1,0,0,5,1977,8
250250,3,2210,2,0,0,4,1969,8
162000,4,1440,1,0,0,4,1943,5
450000,4,1980,1,0,0,3,1973,7
675500,4,2060,1,0,0,2,1978,8
697000,3,2420,1.5,0,0,5,1947,7
1324050,3,3440,2,0,0,3,2005,9
490000,3,1600,1,0,0,3,1984,8
590000,3,2210,1,0,0,3,1951,8
280000,4,2250,1,0,0,3,1957,8
515000,2,1680,1,0,0,4,1941,7
576000,3,1140,1,0,0,4,1909,7
375000,3,1430,2,0,0,3,1981,7
478000,3,1440,1,0,0,4,1980,7
282000,3,1670,1,0,0,5,1977,7
1400000,4,3080,2,0,3,3,1976,8
593500,5,4300,2,0,0,3,1972,8
724950,4,3010,2,0,0,3,2004,9
306000,3,1560,1,0,0,4,1966,8
341000,4,1920,1,0,0,4,1975,8
399950,3,1400,1,0,0,3,1930,7
534000,5,2280,2,0,0,3,1992,7
635000,6,3880,2,0,0,3,2003,7
350000,2,1350,1,0,0,3,1927,6
856000,3,1480,1.5,0,0,3,1928,7
582000,4,1670,3,0,0,3,2000,8
799000,4,3400,2,0,0,3,2004,9
423700,3,2070,2,0,0,3,1999,8
1835000,4,4870,2,0,0,3,1995,12
322000,3,1760,1,0,0,3,1988,7
929000,4,4030,2,0,0,3,2002,9
443000,2,1130,1,0,0,3,1939,7
441500,3,1510,1,0,0,3,1968,7
875000,4,3110,2,0,2,4,1979,8
3600000,3,5020,2,1,4,3,1941,10
450000,2,740,1,0,0,4,1947,7
425000,3,1630,1,0,0,3,1974,7
660000,4,2780,2,0,0,4,1978,10
763101,3,1990,1,0,0,4,1939,7
499000,4,2250,2,0,0,3,1992,9
521000,3,1720,1,0,0,4,1974,8
302000,2,900,1,0,2,5,1925,6
293000,4,2360,2,0,0,3,1998,7
335000,3,1530,2,0,0,3,2011,7
499000,2,1450,2,0,0,3,1919,7
600000,3,2040,1.5,0,0,3,1924,7
720000,4,2620,1.5,0,0,4,1962,9
195000,2,1180,2,0,0,3,2005,6
249000,3,1110,1,0,0,3,1952,7
334000,3,1840,2,0,0,3,1989,7
599950,4,2720,1,0,0,3,1952,8
149900,2,1090,1,0,0,4,1982,8
700000,4,1730,1,0,0,3,1945,7
525000,4,1170,1,0,0,4,1960,6
1049000,4,4740,2,0,0,4,1991,10
402000,3,1960,1,0,0,4,1977,7
450000,3,1430,1,0,0,3,1947,7
520000,3,2510,2,0,0,3,1981,8
205000,3,1420,1,0,0,5,1980,7
635000,3,2680,1,0,0,3,2004,9
210500,3,1220,1,0,0,5,1958,7
406650,2,1070,1,0,0,3,1940,6
350000,3,1580,1,0,0,4,1968,7
425000,4,1820,1,0,0,3,1942,7
798000,3,3590,2,0,0,3,1999,10
180000,3,1960,2,0,0,2,1908,5
1250000,5,3160,2,0,0,5,1972,8
435000,4,2030,2,0,0,4,1925,7
355000,3,1240,1,0,0,3,1962,7
3000000,5,5370,2,0,0,3,1918,10
685000,5,2670,2,0,0,5,1958,9
311000,3,1640,1,0,0,4,1960,7
305000,4,2130,1,0,0,4,1966,7
675000,3,2550,1.5,0,0,4,1924,7
769000,4,3630,1,0,2,4,1968,8
430000,3,1690,1.5,0,0,5,1954,7
516250,6,2390,1.5,0,0,4,1925,7
760000,3,2350,1,0,2,5,1940,7
579950,3,1420,2,0,0,3,2003,8
476000,3,1570,1,0,0,4,1980,8
510000,3,1600,1,0,0,4,1967,7
205000,2,720,1,0,0,3,1955,6
240000,3,1470,1,0,0,3,1969,7
738000,5,2790,2,0,2,3,1991,10
420000,3,1720,1,0,0,5,1940,6
455000,3,1300,1,0,0,4,1969,7
765000,4,2520,1.5,0,0,5,1912,8
372000,4,1780,1.5,0,0,4,1962,7
160000,3,1200,1,0,0,2,1948,6
772000,4,2990,2,0,0,3,2003,9
1125000,5,1910,2,0,0,4,1906,9
479000,3,1370,1.5,0,0,3,1924,7
570000,3,1910,2,0,0,3,1999,8
350000,4,1170,1.5,0,0,3,1959,6
353000,3,1250,3,0,0,3,2004,8
699000,5,3340,2,0,0,3,2002,10
265000,3,1380,2,0,0,4,1955,7
167000,1,780,1.5,0,0,3,1989,6
500000,4,2080,1,0,0,3,1964,8
700000,3,1410,2,0,0,4,1901,6
295000,1,520,1,0,0,3,1918,6
1010000,4,3500,2,0,2,3,2004,9
209000,2,840,1,0,0,5,1969,6
276000,3,2240,1,0,0,4,1968,7
380000,4,2100,2,0,0,3,2002,8
315000,3,1750,1,0,0,3,1954,7
685530,4,3130,2,0,0,3,1996,9
254600,3,1470,1,0,0,4,1968,7
230000,3,1440,1,0,0,4,1942,6
335000,3,1430,3,0,0,3,2003,8
550000,4,2170,1,0,0,3,1980,7
123300,3,1150,1.5,0,0,4,1956,7
275436,4,2170,1.5,0,0,3,1966,7
325000,4,2630,1.5,0,3,3,1984,7
635000,4,2490,2,0,0,3,1997,9
513000,3,1710,1,0,0,4,1944,7
580000,4,2130,1,0,0,3,1980,8
225000,3,940,1,0,0,3,1954,7
265000,3,1400,1,0,0,3,1961,7
313000,4,1630,1,0,0,3,1978,7
296000,2,1370,1,0,0,3,1948,7
655500,4,2380,1,0,0,3,1957,8
250750,5,2140,1,0,0,4,1951,8
438000,4,1970,2,0,0,3,2004,8
590000,3,2550,2,0,0,4,1967,8
329500,3,1080,1,0,0,4,1947,7
1195000,3,3070,2,0,0,3,1987,10
415000,2,1470,1,0,0,3,1944,6
900000,4,3620,2,0,0,3,1984,10
378000,3,1050,1,0,0,3,1975,7
474000,2,1050,1,0,3,5,1905,6
464000,3,1320,2,0,0,3,1900,7
310000,3,1210,1,0,0,4,1956,7
580000,3,1860,2,0,1,5,1952,7
999000,3,2830,1,1,3,4,1962,8
510000,2,810,1,0,0,5,1942,6
650000,3,1630,1,0,1,3,1940,7
196000,3,880,1,0,0,4,1978,7
220000,4,1660,1,0,0,3,1952,6
855000,3,3440,2,0,2,3,1985,10
483000,3,2110,1,0,0,4,1978,8
400000,3,1060,1,0,0,3,1952,7
435000,3,1900,2,0,0,3,1993,8
219500,1,820,1,0,0,3,2007,8
2950000,4,4860,2,0,0,3,1996,12
427000,3,2050,3,0,0,3,2008,7
430000,2,1090,1.5,0,0,3,1900,7
685000,2,1090,1.5,0,0,3,1900,7
495000,2,1920,1,0,0,3,1937,7
299950,3,1870,2,0,0,3,1990,7
390000,4,2690,1.5,0,0,3,1940,7
385000,3,2160,1.5,0,0,4,1928,7
740000,4,3000,2,0,0,3,1995,9
991700,4,2290,2,0,1,3,1924,9
765000,3,2250,2.5,0,0,4,1909,9
802000,4,2130,2,0,2,4,1961,8
950000,4,2500,1,0,0,4,1969,8
392000,4,2300,2,0,0,3,1988,7
590000,3,3360,1,0,0,3,1989,8
425000,4,1920,2,0,0,2,1989,7
765000,5,2440,1.5,0,4,4,1944,8
313500,3,1440,2,0,0,4,1983,7
320000,3,1780,2,0,0,4,1947,6
604000,4,1490,1,0,0,3,1960,8
570000,3,1400,2,0,0,3,2004,8
639000,4,2150,2,0,0,4,1982,8
335000,4,1910,1,0,0,4,1963,7
896000,4,2660,2,0,0,4,1917,8
259500,3,1650,1,0,0,3,1957,7
637000,3,1980,1,0,0,4,1958,7
307450,4,2690,1,0,0,3,1980,8
535000,3,1380,1,0,0,4,1925,7
669500,4,2500,1.5,0,0,4,1940,7
259000,3,1590,1,0,0,3,1952,7
441000,4,1100,1,0,0,1,1919,7
228800,4,1470,2,0,0,3,2003,7
530000,2,1680,1,0,0,3,2006,8
524000,2,1450,1,0,0,4,1924,6
430000,4,2020,1.5,0,0,5,1925,8
1325000,4,2470,1.5,0,0,5,1906,9
210000,3,1230,1,0,0,3,1969,7
449000,4,1850,1,0,0,3,1930,7
945000,2,2540,2,0,0,3,2004,9
200450,3,970,1,0,0,3,1957,6
219950,3,1070,1,0,0,3,1985,6
659500,4,2620,1,0,0,4,1956,8
746000,4,2110,1.5,0,0,5,1966,8
540000,3,2110,1,0,0,3,1982,8
485000,5,1910,1,0,0,3,1968,7
202000,2,670,1,0,0,3,1942,6
2525000,4,6930,1,0,0,4,1950,11
502000,3,2010,1,0,0,3,1979,8
279000,2,1770,1,0,0,3,2003,8
409500,3,1340,1,0,0,4,1921,7
453000,3,1660,1,0,0,3,1983,7
367000,4,1820,1.5,0,0,3,1947,6
550000,3,2510,2,0,0,3,1992,9
273500,3,1560,1,0,0,3,1962,7
505000,4,2280,1,0,0,3,1978,7
770000,3,2650,2,0,0,3,1994,9
565000,4,2470,2,0,0,3,1984,8
316000,3,1270,1,0,0,5,1971,7
160000,4,1520,1.5,0,0,3,1960,7
170000,3,1310,1,0,0,3,1956,7
235000,3,1310,1,0,0,3,1956,7
1799000,4,3930,2,0,0,3,1999,12
310000,3,990,1,0,0,3,1967,7
285000,4,2080,1,0,0,4,1955,7
280000,2,960,1,0,0,3,1942,6
2298000,4,4070,2,0,3,3,2004,10
763776,4,2750,2,0,0,3,1989,9
530000,5,3230,1,0,2,3,1965,8
362000,1,890,1.5,0,0,3,1996,7
430000,2,990,1,0,0,3,1931,6
456500,3,1290,1.5,0,0,4,1919,7
445000,4,2170,2,0,0,3,1989,7
386900,3,1330,1,0,0,3,1963,7
479000,3,1340,1,0,0,4,1955,7
525000,3,2200,2,0,0,3,2000,8
272000,4,2520,1,0,0,3,1979,7
517000,4,1180,1.5,0,0,3,1950,7
615000,3,2660,1,0,0,4,1951,8
439000,3,1250,1,0,0,3,1965,7
716000,3,2270,1,0,0,4,1988,10
308000,2,1080,1,0,2,4,1942,7
800000,3,1620,2,0,0,4,1926,8
575000,3,940,1,0,0,3,1941,7
219950,3,1620,1,0,0,4,1967,7
770000,4,2350,2,0,0,4,1987,8
424950,3,2090,1,0,0,3,1967,7
387000,3,1760,2,0,0,3,1984,7
790000,4,2050,1,0,3,3,1974,8
156000,2,600,1,0,0,3,1933,5
580000,2,2540,1,0,0,5,1942,8
490000,4,2090,2,0,0,3,1970,8
950000,5,2700,2,0,2,3,1926,9
400000,2,1410,2,0,0,3,2008,8
325000,2,1170,2,0,0,3,2008,8
365000,4,2540,2,0,0,3,2002,9
255000,3,2190,1.5,0,0,4,1920,7
985000,5,3890,2,0,1,3,1984,9
595000,4,2030,1,0,0,3,1967,7
427500,3,1350,1,0,0,5,1944,7
728000,3,1940,1.5,0,0,3,1915,8
549950,2,1260,1,0,0,3,1940,7
650000,3,2800,1,0,0,3,1954,7
1125000,5,3080,1,0,2,4,1968,9
203000,3,840,1,0,0,5,1969,6
311000,2,860,1,0,0,5,1903,6
387500,6,2400,1,0,0,3,1932,6
370000,4,1640,1,0,0,3,1963,7
228000,2,1060,1,0,0,3,1951,6
740000,2,2080,1,0,0,5,1923,7
200000,4,2090,1,0,0,3,1974,7
660000,3,1240,1,0,0,4,1927,7
275000,4,2030,2,0,0,3,1944,7
708000,2,1120,1,0,0,3,1938,7
280000,3,1270,2,0,0,3,1993,8
325000,4,2260,2,0,0,3,2002,8
495000,3,1780,2,0,0,3,1995,7
691000,2,1780,1.5,0,0,3,1922,7
2288000,4,4080,2,0,2,4,1983,11
329500,3,2120,1,0,0,5,1979,7
348000,3,2060,2,0,0,3,1989,9
425000,2,1670,1,0,0,4,1947,7
210000,3,1080,1,0,0,3,1942,6
285000,2,1210,1,0,0,3,1951,6
222000,3,990,1,0,0,3,1966,6
200000,4,1720,1,0,0,3,1961,7
247500,3,1530,1,0,0,3,1995,7
1500000,4,6550,1,0,0,3,2006,11
190000,3,1100,1,0,0,3,1942,6
975000,4,3020,1.5,0,0,4,1921,9
1130000,4,3180,2,0,0,4,1925,9
283200,4,1830,1,0,0,4,1958,8
650000,3,2540,1,0,0,4,1937,8
449500,3,1770,1,0,0,4,1954,7
400000,3,1470,1,0,0,3,1987,7
89950,1,570,1,0,0,3,1942,5
158800,3,960,1,0,0,3,1950,6
870000,4,2940,2,0,1,3,2011,9
196000,3,1000,1,0,0,3,1989,6
850000,3,2450,1,0,0,5,1940,8
775000,4,3310,2,0,0,3,2005,9
483500,3,1670,2,0,0,3,2001,8
387000,3,1620,2,0,0,3,1990,7
900000,3,2990,2,0,0,3,1951,10
336000,3,1240,1,0,2,3,1964,7
415000,2,670,1,0,0,5,1949,6
380000,0,1470,3,0,2,3,2006,8
350000,3,1320,1,0,0,3,1909,6
1320000,4,6110,2,0,0,3,2005,11
765000,3,2440,1,0,3,4,1945,8
527000,4,2900,2,0,0,3,2013,8
524000,4,2310,1.5,0,0,5,1908,8
448000,2,1110,1,0,0,3,1937,6
775000,4,4100,2,0,0,3,1981,9
176500,3,930,1.5,0,0,4,1910,5
750000,4,2420,1,0,2,4,1952,8
1265000,4,2870,1,0,0,5,1951,8
250000,3,1480,1,0,0,3,1958,7
759000,3,1960,1.5,0,2,5,1900,8
640000,3,1470,1.5,0,0,4,1926,7
990000,3,2460,2,0,0,5,1910,8
395000,4,1960,1,0,0,4,1946,7
275000,2,1160,2,0,0,3,2006,7
390000,3,1910,2,0,0,3,1997,8
752500,5,2720,1.5,0,0,4,1913,8
450000,2,1020,1.5,0,0,4,1906,6
473000,2,900,1,0,0,4,1909,7
178500,3,1120,1,0,0,3,1973,7
485000,3,2340,1,0,0,3,1985,8
215000,3,1410,1,0,0,4,1982,7
589000,4,1920,1,0,0,5,1919,7
325000,4,1370,1,0,0,3,1918,6
580000,3,1590,2.5,0,0,3,2004,8
181100,4,1850,1,0,0,3,1954,7
345000,3,1430,1,0,0,4,1908,7
781000,3,1940,1,0,0,3,1960,8
402500,4,1270,1.5,0,0,3,1903,7
426000,3,1380,1,0,0,3,1948,7
389000,3,1720,2,0,0,3,2005,7
670000,6,4050,2,0,0,4,1970,8
1506000,4,3660,2.5,0,0,3,1909,10
288400,3,1870,2,0,0,3,1997,7
700000,4,2230,1.5,0,0,5,1908,7
830000,4,2020,1,0,0,3,1968,8
1899000,2,3690,2,1,4,3,1989,12
350500,2,1450,1,0,0,3,1967,7
431000,3,1630,1,0,0,4,1956,7
485000,3,1840,1,0,1,3,1958,8
780000,3,1620,1,0,2,4,1949,8
720000,2,1840,1,0,2,3,1957,8
415000,3,1360,1,0,0,3,1971,7
480000,4,2080,1,0,0,3,1941,7
452250,4,2550,1,0,0,4,1979,7
316000,3,2550,2,0,0,3,1985,8
700000,2,1160,1,1,4,3,1945,6
285000,4,1760,1,0,1,3,1925,7
575000,3,1720,1,0,0,5,1906,7
590000,3,2300,1,0,2,4,1960,8
587500,4,2500,1,0,2,3,1956,8
364000,4,1750,1.5,0,0,4,1968,8
490000,3,1890,2,0,0,3,1986,8
410000,3,1800,1,0,0,4,1978,8
520000,3,2160,2,0,0,3,1999,9
389000,3,1380,1,0,0,4,1947,7
450000,2,1180,1,0,0,3,1910,7
325000,3,2550,2,0,0,3,2006,7
660000,2,1070,1,0,0,3,1924,7
850000,3,2870,2,0,0,3,1995,10
285000,3,1940,2,0,0,3,1990,7
395000,2,870,1,0,0,4,1923,7
440000,3,1550,2,0,0,3,1996,7
249000,3,1400,1.5,0,0,5,1917,6
635000,3,1210,1.5,0,0,4,1930,8
515000,3,3430,2,0,0,3,2001,9
1400000,3,3020,2,0,0,4,1954,9
200000,2,950,1,0,0,3,1955,6
1135000,4,3370,1,0,3,3,1970,9
445000,4,1460,1,0,2,3,1946,6
555000,3,1740,1.5,0,0,4,1920,7
537000,4,1720,1,0,0,4,1950,7
315000,3,1480,1,0,0,4,1968,7
805000,5,3320,2,0,0,3,2000,9
414000,4,3490,1.5,0,0,4,1969,8
375000,2,1160,2,0,0,3,2002,7
401000,4,3010,1,0,0,3,1952,8
210000,3,1030,1,0,0,3,1967,7
365000,2,980,1,0,0,4,1939,7
178000,5,1990,1,0,0,3,1960,7
710000,2,1790,1,0,0,4,1923,7
255000,2,810,1,0,0,1,1928,6
528000,5,2940,1,0,0,3,1977,8
537000,4,4883,2,0,3,3,2006,10
442000,4,1360,1,0,0,3,1955,7
375000,3,1370,1,0,0,3,1978,7
637250,4,2120,2,0,0,3,2005,9
427500,3,1240,1,0,0,5,1942,7
700000,4,2770,2,0,0,3,2004,8
680000,3,1660,1,0,0,4,1909,7
393820,2,1170,1,0,0,3,1941,7
525000,4,2470,1,0,0,5,1940,7
505000,2,1310,1,0,0,2,1929,7
555565,3,1670,1,0,1,4,1959,7
650000,3,1660,1,0,0,4,1942,7
632500,5,3500,2,0,0,3,2005,8
269000,3,1440,2,0,0,3,2005,7
405000,4,2360,1,0,0,3,1978,7
845000,3,3460,2,0,0,3,1986,10
234000,3,1750,1,0,0,4,1961,7
638000,4,1470,1.5,0,0,4,1946,7
290000,3,1710,1,0,0,3,1967,7
262000,1,520,1,0,0,5,1920,3
270000,4,2350,2,0,0,3,2003,8
875000,4,2380,2,0,0,4,1948,9
299000,3,1920,2,0,0,4,1982,8
551000,3,1580,1,0,0,5,1947,7
350000,3,3070,2,0,1,3,1950,7
1901000,3,2660,2,0,2,3,1992,10
511718,2,1700,1,0,0,3,1915,6
965000,4,5010,2,0,0,5,1978,9
475000,4,2680,2,0,0,3,1999,7
1062000,4,2720,1.5,0,2,5,1928,8
252000,2,940,1,0,0,4,1926,6
580000,6,3596,1,0,0,5,1964,8
374950,2,1240,2,0,0,3,2008,8
739000,5,4660,2,0,2,4,1979,9
271000,4,1710,1,0,0,5,1975,7
230000,2,930,1,0,0,3,1986,6
210000,3,1430,1,0,0,3,1984,7
350000,3,1650,2,0,0,4,1988,7
491500,3,1560,1,0,0,4,1968,7
325000,3,1870,1,0,0,4,1994,7
190000,3,1320,1,0,0,3,1987,7
658600,4,1400,1.5,0,0,4,1945,7
299950,3,1940,1,0,0,3,1958,7
464000,5,2000,1.5,0,0,3,1931,6
308000,3,1640,1.5,0,0,3,1942,6
625000,3,1020,1,0,0,3,1919,6
240000,3,1630,1,0,0,4,1977,7
530000,4,2940,2,0,0,3,1995,9
1000000,5,2120,2,1,4,5,1939,8
439000,1,790,1,0,0,3,1918,7
575000,4,2020,1,0,0,4,1948,6
418000,3,1530,1,0,0,3,1959,7
1208000,4,3250,2,0,0,4,1930,9
1100000,4,2930,1.5,0,0,5,1925,9
1900000,3,3150,2,0,0,3,2007,10
580000,3,2180,2,0,0,3,1985,9
380000,2,1040,1,0,0,5,1939,7
256000,3,880,1,0,0,4,1924,5
349950,3,1400,1,0,0,3,1957,8
691500,4,2600,2,0,0,3,1962,7
556000,3,1590,1.5,0,0,4,1908,7
218000,3,1610,1,0,0,4,1968,8
425000,4,1390,1.5,0,0,5,1908,7
935000,3,3710,2,0,0,3,1998,10
732000,4,2360,1,0,0,4,1974,9
805500,3,1440,1,0,0,4,1952,7
507250,3,1400,1,0,2,3,1915,6
800000,4,4600,2,0,0,3,1990,10
600000,3,2100,2,0,1,4,1979,8
627800,4,2010,1,0,0,3,1982,9
660000,2,2550,2,0,0,5,1902,7
153503,2,1240,2,0,0,3,1986,7
456500,3,2090,1,0,0,3,1975,7
1306000,5,2770,2,0,0,3,2002,9
843500,3,3560,2,0,0,3,1997,11
625000,3,1240,1,0,0,3,1925,7
527000,2,1640,1,0,0,3,1921,7
1965000,5,3940,1.5,0,3,4,1951,9
1003000,5,3150,2,0,0,4,1969,9
855000,4,2550,2,0,0,3,1908,8
725000,4,3940,2,0,3,3,2000,9
315000,1,580,1,0,0,3,2000,6
180000,3,1330,1,0,0,3,1978,7
700000,2,930,1,0,3,3,1926,7
476500,3,1060,2,0,0,4,1962,7
193000,3,1180,1,0,0,3,1960,7
295000,4,1850,2,0,0,3,1990,7
363000,2,820,1,0,0,4,1925,6
875000,4,3600,2,0,0,4,1990,11
257200,3,1850,1,0,0,4,1952,7
555000,3,2240,1,0,0,3,1968,8
380000,3,1860,2,0,0,4,1963,7
282000,4,2390,2,0,0,3,1989,7
545000,4,2040,2,0,0,3,1990,7
550000,3,1900,1.5,0,0,3,1926,7
921500,3,1900,1.5,0,0,3,1926,7
885000,3,2200,2,0,0,5,1904,7
820000,4,2280,1.5,0,2,3,1940,8
289000,3,1090,1,0,0,5,1981,6
334000,1,670,1,0,0,3,1942,7
206000,3,1050,1,0,0,5,1906,5
491950,3,2090,1,0,0,3,1958,7
430000,3,2030,2,0,0,3,2003,8
208000,3,1250,1,0,0,4,1980,7
245000,4,2600,1,0,0,3,1978,8
426000,2,640,1,0,0,4,1918,6
400000,3,2120,2,0,0,3,2006,7
553000,3,1330,1,0,0,3,1942,7
296000,2,750,1,0,0,3,1948,5
428000,3,2230,1,0,0,4,1977,8
325000,4,1890,1,0,0,3,1980,7
294000,2,820,1,0,0,5,1952,6
410000,3,1880,1,0,0,4,1977,7
590000,4,2360,2,0,0,4,1939,8
445000,3,1850,2,0,0,4,1985,7
921000,4,2310,2,0,4,4,1928,8
496000,3,2520,1,0,0,3,1955,8
95000,2,800,1,0,0,3,1947,7
359000,4,1580,1,0,0,4,1945,6
452500,3,2430,1,0,0,4,1985,7
555000,4,2350,1.5,0,0,4,1946,7
549900,5,3800,1.5,0,0,4,1984,9
569000,5,3670,1,0,0,5,1952,8
318500,4,1780,1,0,0,5,1974,7
487028,2,1295,2,0,0,3,2007,9
240000,3,1350,1,0,0,4,1959,7
253000,3,1440,1,0,0,3,1965,7
380000,5,1320,1,0,0,4,1947,7
250000,2,700,1,0,0,4,1958,6
368500,2,2510,2,0,0,3,1977,9
340000,3,3180,1,0,0,3,1969,8
400000,2,910,1,0,0,3,1918,7
835000,3,1570,1.5,0,0,5,1927,8
299000,3,2450,2,0,0,3,1993,8
1675000,6,4910,2.5,0,0,5,1910,10
265000,3,1570,1,0,0,3,1998,7
437500,4,2680,2,0,0,3,1998,8
865000,3,2090,2,0,0,3,1947,7
626000,3,2150,1,0,0,3,1988,8
247300,2,1140,2,0,0,3,2009,7
2075000,4,4230,2,0,0,3,1997,11
425000,3,1790,1.5,0,0,2,1937,8
905000,5,3100,1,0,4,3,1970,9
641250,3,2220,3,0,2,3,1990,10
675000,4,2370,2,0,0,3,1984,8
845000,4,4070,2,0,0,3,2002,9
401500,4,1790,1,0,0,4,1954,7
395000,3,1610,2,0,0,3,1987,7
1100000,5,2830,1,0,0,5,1958,7
145000,3,1010,1,0,0,3,1954,6
900000,3,1560,1.5,0,0,3,1930,8
374500,3,1330,1,0,0,4,1968,7
850000,4,2330,2,0,0,4,1965,8
490000,3,960,1,0,0,3,1951,7
304000,3,1710,2,0,0,3,1993,8
400000,4,2230,1,0,0,4,1963,7
454000,3,1700,2,0,0,3,1992,8
160000,2,1040,1,0,0,2,1950,6
542000,3,1070,1,0,0,3,1966,7
403500,5,3600,1,0,0,4,1968,8
418000,4,2750,2,0,0,3,2003,7
406000,4,1920,2,0,1,3,1951,7
242500,3,1770,1,0,0,3,1978,7
425000,4,2460,2,0,0,3,2003,9
613000,4,1550,1.5,0,0,3,1909,7
189000,3,1460,1,0,0,2,1995,7
700000,4,2440,1.5,0,0,3,1947,7
750000,3,1640,1.5,0,0,4,1935,7
494000,2,1290,1,0,0,4,1906,7
700000,4,3150,2,0,0,3,2000,9
705000,2,2305,1,0,0,3,2007,8
356000,2,1060,1,0,0,3,1977,7
625000,3,2060,1,0,0,4,1984,7
144975,2,900,1,0,0,3,1940,5
970000,4,3890,2,0,3,3,2004,11
415000,3,1910,1,0,0,3,1977,7
485000,4,2340,1,0,0,4,1979,8
799950,3,2900,2,0,0,3,1997,10
783350,4,3290,2,0,0,3,1991,10
430000,1,630,1,0,0,3,1943,7
2544750,5,5410,2,0,0,4,1941,10
975000,4,4270,1,0,0,3,1991,10
950000,3,1700,1,0,0,3,1950,7
350000,2,1430,1.5,0,0,3,1944,7
637000,4,2850,2,0,0,3,2008,8
895000,3,2160,1,0,0,3,1991,10
579000,2,1760,1,0,0,5,1946,7
314900,4,2700,1,0,0,3,1958,7
122000,2,860,1,0,0,3,1945,6
405000,2,880,1,0,0,5,1927,7
553650,2,1360,2,0,0,3,1997,8
369900,2,1770,3,0,0,3,2007,8
225000,3,2030,1,0,0,4,1979,7
160000,2,1180,1,0,0,3,1918,6
449500,4,2430,1,0,0,3,1961,8
650000,3,1300,1,0,0,4,1953,7
542126,4,2360,2,0,0,3,1977,8
309950,3,1200,1,0,0,3,1985,7
115000,2,1000,1,0,0,3,1913,5
221700,2,1556,1,0,0,4,1957,7
726000,3,1890,1.5,0,0,4,1915,8
515000,3,1810,1,0,0,4,1926,7
756000,4,2730,2,0,0,3,1991,9
1570000,4,3070,2,0,0,5,1927,9
442000,4,2080,1,0,0,4,1979,8
260000,4,1620,2,0,0,4,1975,7
390000,2,1150,1,0,0,4,1923,7
459500,2,1250,1,0,0,3,1929,7
330000,3,1430,1,0,0,5,1948,7
189000,2,790,1,0,0,3,1944,6
280000,3,1200,1.5,0,0,4,1954,7
400000,2,2110,1,0,0,2,1948,7
368000,4,3160,1,0,0,5,1942,6
390000,4,2700,1.5,0,0,4,1968,8
245000,2,820,1,0,0,3,1945,6
375000,4,1800,1,0,0,4,1960,7
465000,5,1750,1,0,0,3,1961,6
445000,3,1540,1,0,0,3,1997,7
250000,3,1130,1,0,0,3,1952,7
475500,3,1500,1,0,0,4,1952,8
672324,2,1600,1.5,0,0,3,1940,8
420000,3,1200,1,0,0,3,1937,6
